"data","cidade","casos"
"2020-07-31","Valença",0
"2020-07-31","Varre-Sai",2
"2020-07-31","Vassouras",2
"2020-07-31","Volta Redonda",76
"2020-08-01","Angra dos Reis",5
"2020-08-01","Aperibé",2
"2020-08-01","Araruama",33
"2020-08-01","Areal",4
"2020-08-01","Armação dos Búzios",0
"2020-08-01","Arraial do Cabo",0
"2020-08-01","Barra Mansa",23
"2020-08-01","Barra do Piraí",17
"2020-08-01","Belford Roxo",55
"2020-08-01","Bom Jardim",1
"2020-08-01","Bom Jesus do Itabapoana",7
"2020-08-01","Cabo Frio",21
"2020-08-01","Cachoeiras de Macacu",7
"2020-08-01","Cambuci",1
"2020-08-01","Campos dos Goytacazes",43
"2020-08-01","Cantagalo",0
"2020-08-01","Carapebus",1
"2020-08-01","Cardoso Moreira",0
"2020-08-01","Carmo",1
"2020-08-01","Casimiro de Abreu",1
"2020-08-01","Comendador Levy Gasparian",1
"2020-08-01","Conceição de Macabu",3
"2020-08-01","Cordeiro",2
"2020-08-01","Duas Barras",0
"2020-08-01","Duque de Caxias",116
"2020-08-01","Engenheiro Paulo de Frontin",0
"2020-08-01","Guapimirim",16
"2020-08-01","Iguaba Grande",4
"2020-08-01","Itaboraí",23
"2020-08-01","Itaguaí",3
"2020-08-01","Italva",2
"2020-08-01","Itaocara",6
"2020-08-01","Itaperuna",40
"2020-08-01","Itatiaia",7
"2020-08-01","Japeri",0
"2020-08-01","Laje do Muriaé",3
"2020-08-01","Macaé",18
"2020-08-01","Macuco",0
"2020-08-01","Magé",5
"2020-08-01","Mangaratiba",1
"2020-08-01","Maricá",41
"2020-08-01","Mendes",3
"2020-08-01","Mesquita",18
"2020-08-01","Miguel Pereira",2
"2020-08-01","Miracema",9
"2020-08-01","Natividade",1
"2020-08-01","Nilópolis",9
"2020-08-01","Niterói",0
"2020-08-01","Nova Friburgo",47
"2020-08-01","Nova Iguaçu",46
"2020-08-01","Paracambi",1
"2020-08-01","Paraty",1
"2020-08-01","Paraíba do Sul",8
"2020-08-01","Paty do Alferes",2
"2020-08-01","Petrópolis",13
"2020-08-01","Pinheiral",6
"2020-08-01","Piraí",6
"2020-08-01","Porciúncula",9
"2020-08-01","Porto Real",2
"2020-08-01","Quatis",0
"2020-08-01","Queimados",5
"2020-08-01","Quissamã",1
"2020-08-01","Resende",22
"2020-08-01","Rio Bonito",35
"2020-08-01","Rio Claro",2
"2020-08-01","Rio das Flores",0
"2020-08-01","Rio das Ostras",10
"2020-08-01","Rio de Janeiro",470
"2020-08-01","Santa Maria Madalena",1
"2020-08-01","Santo Antônio de Pádua",17
"2020-08-01","Sapucaia",7
"2020-08-01","Saquarema",38
"2020-08-01","Seropédica",2
"2020-08-01","Silva Jardim",1
"2020-08-01","Sumidouro",2
"2020-08-01","São Fidélis",0
"2020-08-01","São Francisco de Itabapoana",6
"2020-08-01","São Gonçalo",155
"2020-08-01","São José de Ubá",0
"2020-08-01","São José do Vale do Rio Preto",1
"2020-08-01","São João da Barra",13
"2020-08-01","São João de Meriti",63
"2020-08-01","São Pedro da Aldeia",0
"2020-08-01","São Sebastião do Alto",0
"2020-08-01","Tanguá",7
"2020-08-01","Teresópolis",29
"2020-08-01","Trajano de Moraes",0
"2020-08-01","Três Rios",25
"2020-08-01","Valença",6
"2020-08-01","Varre-Sai",3
"2020-08-01","Vassouras",0
"2020-08-01","Volta Redonda",101
"2020-08-02","Angra dos Reis",0
"2020-08-02","Aperibé",0
"2020-08-02","Araruama",0
"2020-08-02","Areal",0
"2020-08-02","Armação dos Búzios",0
"2020-08-02","Arraial do Cabo",0
"2020-08-02","Barra Mansa",0
"2020-08-02","Barra do Piraí",0
"2020-08-02","Belford Roxo",0
"2020-08-02","Bom Jardim",0
"2020-08-02","Bom Jesus do Itabapoana",0
"2020-08-02","Cabo Frio",0
"2020-08-02","Cachoeiras de Macacu",0
"2020-08-02","Cambuci",0
"2020-08-02","Campos dos Goytacazes",0
"2020-08-02","Cantagalo",0
"2020-08-02","Carapebus",0
"2020-08-02","Cardoso Moreira",0
"2020-08-02","Carmo",0
"2020-08-02","Casimiro de Abreu",0
"2020-08-02","Comendador Levy Gasparian",0
"2020-08-02","Conceição de Macabu",0
"2020-08-02","Cordeiro",0
"2020-08-02","Duas Barras",0
"2020-08-02","Duque de Caxias",0
"2020-08-02","Engenheiro Paulo de Frontin",0
"2020-08-02","Guapimirim",0
"2020-08-02","Iguaba Grande",0
"2020-08-02","Itaboraí",1
"2020-08-02","Itaguaí",0
"2020-08-02","Italva",0
"2020-08-02","Itaocara",0
"2020-08-02","Itaperuna",0
"2020-08-02","Itatiaia",0
"2020-08-02","Japeri",0
"2020-08-02","Laje do Muriaé",0
"2020-08-02","Macaé",0
"2020-08-02","Macuco",0
"2020-08-02","Magé",0
"2020-08-02","Mangaratiba",0
"2020-08-02","Maricá",0
"2020-08-02","Mendes",0
"2020-08-02","Mesquita",0
"2020-08-02","Miguel Pereira",0
"2020-08-02","Miracema",0
"2020-08-02","Natividade",0
"2020-08-02","Nilópolis",0
"2020-08-02","Niterói",0
"2020-08-02","Nova Friburgo",0
"2020-08-02","Nova Iguaçu",0
"2020-08-02","Paracambi",0
"2020-08-02","Paraty",0
"2020-08-02","Paraíba do Sul",0
"2020-08-02","Paty do Alferes",0
"2020-08-02","Petrópolis",0
"2020-08-02","Pinheiral",1
"2020-08-02","Piraí",0
"2020-08-02","Porciúncula",0
"2020-08-02","Porto Real",0
"2020-08-02","Quatis",0
"2020-08-02","Queimados",0
"2020-08-02","Quissamã",0
"2020-08-02","Resende",0
"2020-08-02","Rio Bonito",0
"2020-08-02","Rio Claro",0
"2020-08-02","Rio das Flores",0
"2020-08-02","Rio das Ostras",0
"2020-08-02","Rio de Janeiro",10
"2020-08-02","Santa Maria Madalena",0
"2020-08-02","Santo Antônio de Pádua",0
"2020-08-02","Sapucaia",0
"2020-08-02","Saquarema",0
"2020-08-02","Seropédica",0
"2020-08-02","Silva Jardim",0
"2020-08-02","Sumidouro",0
"2020-08-02","São Fidélis",0
"2020-08-02","São Francisco de Itabapoana",0
"2020-08-02","São Gonçalo",0
"2020-08-02","São José de Ubá",0
"2020-08-02","São José do Vale do Rio Preto",0
"2020-08-02","São João da Barra",0
"2020-08-02","São João de Meriti",0
"2020-08-02","São Pedro da Aldeia",0
"2020-08-02","São Sebastião do Alto",0
"2020-08-02","Tanguá",0
"2020-08-02","Teresópolis",0
"2020-08-02","Trajano de Moraes",0
"2020-08-02","Três Rios",0
"2020-08-02","Valença",0
"2020-08-02","Varre-Sai",0
"2020-08-02","Vassouras",0
"2020-08-02","Volta Redonda",0
"2020-08-03","Angra dos Reis",1
"2020-08-03","Aperibé",0
"2020-08-03","Araruama",0
"2020-08-03","Areal",0
"2020-08-03","Armação dos Búzios",1
"2020-08-03","Arraial do Cabo",0
"2020-08-03","Barra Mansa",12
"2020-08-03","Barra do Piraí",8
"2020-08-03","Belford Roxo",110
"2020-08-03","Bom Jardim",0
"2020-08-03","Bom Jesus do Itabapoana",1
"2020-08-03","Cabo Frio",1
"2020-08-03","Cachoeiras de Macacu",1
"2020-08-03","Cambuci",0
"2020-08-03","Campos dos Goytacazes",31
"2020-08-03","Cantagalo",1
"2020-08-03","Carapebus",1
"2020-08-03","Cardoso Moreira",2
"2020-08-03","Carmo",1
"2020-08-03","Casimiro de Abreu",0
"2020-08-03","Comendador Levy Gasparian",0
"2020-08-03","Conceição de Macabu",0
"2020-08-03","Cordeiro",0
"2020-08-03","Duas Barras",1
"2020-08-03","Duque de Caxias",11
"2020-08-03","Engenheiro Paulo de Frontin",1
"2020-08-03","Guapimirim",1
"2020-08-03","Iguaba Grande",0
"2020-08-03","Itaboraí",6
"2020-08-03","Itaguaí",2
"2020-08-03","Italva",1
"2020-08-03","Itaocara",9
"2020-08-03","Itaperuna",5
"2020-08-03","Itatiaia",0
"2020-08-03","Japeri",0
"2020-08-03","Laje do Muriaé",0
"2020-08-03","Macaé",18
"2020-08-03","Macuco",0
"2020-08-03","Magé",2
"2020-08-03","Mangaratiba",0
"2020-08-03","Maricá",10
"2020-08-03","Mendes",0
"2020-08-03","Mesquita",2
"2020-08-03","Miguel Pereira",0
"2020-08-03","Miracema",0
"2020-08-03","Natividade",3
"2020-08-03","Nilópolis",2
"2020-08-03","Niterói",0
"2020-08-03","Nova Friburgo",20
"2020-08-03","Nova Iguaçu",10
"2020-08-03","Paracambi",0
"2020-08-03","Paraty",3
"2020-08-03","Paraíba do Sul",5
"2020-08-03","Paty do Alferes",0
"2020-08-03","Petrópolis",3
"2020-08-03","Pinheiral",6
"2020-08-03","Piraí",5
"2020-08-03","Porciúncula",0
"2020-08-03","Porto Real",14
"2020-08-03","Quatis",0
"2020-08-03","Queimados",14
"2020-08-03","Quissamã",2
"2020-08-03","Resende",1
"2020-08-03","Rio Bonito",10
"2020-08-03","Rio Claro",4
"2020-08-03","Rio das Flores",0
"2020-08-03","Rio das Ostras",40
"2020-08-03","Rio de Janeiro",277
"2020-08-03","Santa Maria Madalena",0
"2020-08-03","Santo Antônio de Pádua",1
"2020-08-03","Sapucaia",-1
"2020-08-03","Saquarema",0
"2020-08-03","Seropédica",0
"2020-08-03","Silva Jardim",1
"2020-08-03","Sumidouro",0
"2020-08-03","São Fidélis",1
"2020-08-03","São Francisco de Itabapoana",8
"2020-08-03","São Gonçalo",38
"2020-08-03","São José de Ubá",0
"2020-08-03","São José do Vale do Rio Preto",8
"2020-08-03","São João da Barra",11
"2020-08-03","São João de Meriti",9
"2020-08-03","São Pedro da Aldeia",0
"2020-08-03","São Sebastião do Alto",0
"2020-08-03","Tanguá",3
"2020-08-03","Teresópolis",27
"2020-08-03","Trajano de Moraes",0
"2020-08-03","Três Rios",0
"2020-08-03","Valença",0
"2020-08-03","Varre-Sai",0
"2020-08-03","Vassouras",11
"2020-08-03","Volta Redonda",63
"2020-08-04","Angra dos Reis",13
"2020-08-04","Aperibé",1
"2020-08-04","Araruama",1
"2020-08-04","Areal",0
"2020-08-04","Armação dos Búzios",1
"2020-08-04","Arraial do Cabo",1
"2020-08-04","Barra Mansa",1
"2020-08-04","Barra do Piraí",6
"2020-08-04","Belford Roxo",7
"2020-08-04","Bom Jardim",0
"2020-08-04","Bom Jesus do Itabapoana",0
"2020-08-04","Cabo Frio",8
"2020-08-04","Cachoeiras de Macacu",0
"2020-08-04","Cambuci",0
"2020-08-04","Campos dos Goytacazes",1
"2020-08-04","Cantagalo",0
"2020-08-04","Carapebus",0
"2020-08-04","Cardoso Moreira",0
"2020-08-04","Carmo",0
"2020-08-04","Casimiro de Abreu",0
"2020-08-04","Comendador Levy Gasparian",0
"2020-08-04","Conceição de Macabu",0
"2020-08-04","Cordeiro",0
"2020-08-04","Duas Barras",0
"2020-08-04","Duque de Caxias",17
"2020-08-04","Engenheiro Paulo de Frontin",0
"2020-08-04","Guapimirim",2
"2020-08-04","Iguaba Grande",0
"2020-08-04","Itaboraí",12
"2020-08-04","Itaguaí",4
"2020-08-04","Italva",2
"2020-08-04","Itaocara",0
"2020-08-04","Itaperuna",3
"2020-08-04","Itatiaia",1
"2020-08-04","Japeri",1
"2020-08-04","Laje do Muriaé",0
"2020-08-04","Macaé",1
"2020-08-04","Macuco",-1
"2020-08-04","Magé",5
"2020-08-04","Mangaratiba",0
"2020-08-04","Maricá",4
"2020-08-04","Mendes",0
"2020-08-04","Mesquita",2
"2020-08-04","Miguel Pereira",1
"2020-08-04","Miracema",0
"2020-08-04","Natividade",0
"2020-08-04","Nilópolis",2
"2020-08-04","Niterói",0
"2020-08-04","Nova Friburgo",8
"2020-08-04","Nova Iguaçu",9
"2020-08-04","Paracambi",-1
"2020-08-04","Paraty",1
"2020-08-04","Paraíba do Sul",0
"2020-08-04","Paty do Alferes",0
"2020-08-04","Petrópolis",8
"2020-08-04","Pinheiral",0
"2020-08-04","Piraí",0
"2020-08-04","Porciúncula",0
"2020-08-04","Porto Real",1
"2020-08-04","Quatis",0
"2020-08-04","Queimados",1
"2020-08-04","Quissamã",1
"2020-08-04","Resende",9
"2020-08-04","Rio Bonito",1
"2020-08-04","Rio Claro",0
"2020-08-04","Rio das Flores",0
"2020-08-04","Rio das Ostras",2
"2020-08-04","Rio de Janeiro",643
"2020-08-04","Santa Maria Madalena",0
"2020-08-04","Santo Antônio de Pádua",0
"2020-08-04","Sapucaia",0
"2020-08-04","Saquarema",2
"2020-08-04","Seropédica",4
"2020-08-04","Silva Jardim",0
"2020-08-04","Sumidouro",0
"2020-08-04","São Fidélis",0
"2020-08-04","São Francisco de Itabapoana",0
"2020-08-04","São Gonçalo",16
"2020-08-04","São José de Ubá",0
"2020-08-04","São José do Vale do Rio Preto",0
"2020-08-04","São João da Barra",0
"2020-08-04","São João de Meriti",5
"2020-08-04","São Pedro da Aldeia",1
"2020-08-04","São Sebastião do Alto",0
"2020-08-04","Tanguá",0
"2020-08-04","Teresópolis",8
"2020-08-04","Trajano de Moraes",0
"2020-08-04","Três Rios",2
"2020-08-04","Valença",0
"2020-08-04","Varre-Sai",0
"2020-08-04","Vassouras",1
"2020-08-04","Volta Redonda",29
"2020-08-05","Angra dos Reis",105
"2020-08-05","Aperibé",7
"2020-08-05","Araruama",32
"2020-08-05","Areal",2
"2020-08-05","Armação dos Búzios",14
"2020-08-05","Arraial do Cabo",2
"2020-08-05","Barra Mansa",50
"2020-08-05","Barra do Piraí",27
"2020-08-05","Belford Roxo",258
"2020-08-05","Bom Jardim",0
"2020-08-05","Bom Jesus do Itabapoana",63
"2020-08-05","Cabo Frio",53
"2020-08-05","Cachoeiras de Macacu",3
"2020-08-05","Cambuci",11
"2020-08-05","Campos dos Goytacazes",101
"2020-08-05","Cantagalo",1
"2020-08-05","Carapebus",7
"2020-08-05","Cardoso Moreira",1
"2020-08-05","Carmo",1
"2020-08-05","Casimiro de Abreu",60
"2020-08-05","Comendador Levy Gasparian",3
"2020-08-05","Conceição de Macabu",12
"2020-08-05","Cordeiro",1
"2020-08-05","Duas Barras",0
"2020-08-05","Duque de Caxias",47
"2020-08-05","Engenheiro Paulo de Frontin",4
"2020-08-05","Guapimirim",28
"2020-08-05","Iguaba Grande",10
"2020-08-05","Itaboraí",53
"2020-08-05","Itaguaí",14
"2020-08-05","Italva",9
"2020-08-05","Itaocara",19
"2020-08-05","Itaperuna",103
"2020-08-05","Itatiaia",10
"2020-08-05","Japeri",3
"2020-08-05","Laje do Muriaé",0
"2020-08-05","Macaé",188
"2020-08-05","Macuco",1
"2020-08-05","Magé",30
"2020-08-05","Mangaratiba",11
"2020-08-05","Maricá",74
"2020-08-05","Mendes",3
"2020-08-05","Mesquita",20
"2020-08-05","Miguel Pereira",2
"2020-08-05","Miracema",17
"2020-08-05","Natividade",6
"2020-08-05","Nilópolis",18
"2020-08-05","Niterói",0
"2020-08-05","Nova Friburgo",108
"2020-08-05","Nova Iguaçu",78
"2020-08-05","Paracambi",11
"2020-08-05","Paraty",12
"2020-08-05","Paraíba do Sul",22
"2020-08-05","Paty do Alferes",2
"2020-08-05","Petrópolis",34
"2020-08-05","Pinheiral",15
"2020-08-05","Piraí",15
"2020-08-05","Porciúncula",30
"2020-08-05","Porto Real",6
"2020-08-05","Quatis",2
"2020-08-05","Queimados",17
"2020-08-05","Quissamã",9
"2020-08-05","Resende",36
"2020-08-05","Rio Bonito",80
"2020-08-05","Rio Claro",9
"2020-08-05","Rio das Flores",0
"2020-08-05","Rio das Ostras",26
"2020-08-05","Rio de Janeiro",674
"2020-08-05","Santa Maria Madalena",1
"2020-08-05","Santo Antônio de Pádua",37
"2020-08-05","Sapucaia",11
"2020-08-05","Saquarema",55
"2020-08-05","Seropédica",9
"2020-08-05","Silva Jardim",1
"2020-08-05","Sumidouro",1
"2020-08-05","São Fidélis",2
"2020-08-05","São Francisco de Itabapoana",14
"2020-08-05","São Gonçalo",349
"2020-08-05","São José de Ubá",2
"2020-08-05","São José do Vale do Rio Preto",10
"2020-08-05","São João da Barra",20
"2020-08-05","São João de Meriti",36
"2020-08-05","São Pedro da Aldeia",29
"2020-08-05","São Sebastião do Alto",0
"2020-08-05","Tanguá",8
"2020-08-05","Teresópolis",228
"2020-08-05","Trajano de Moraes",0
"2020-08-05","Três Rios",85
"2020-08-05","Valença",9
"2020-08-05","Varre-Sai",8
"2020-08-05","Vassouras",10
"2020-08-05","Volta Redonda",173
"2020-08-06","Angra dos Reis",35
"2020-08-06","Aperibé",0
"2020-08-06","Araruama",20
"2020-08-06","Areal",0
"2020-08-06","Armação dos Búzios",45
"2020-08-06","Arraial do Cabo",2
"2020-08-06","Barra Mansa",22
"2020-08-06","Barra do Piraí",11
"2020-08-06","Belford Roxo",43
"2020-08-06","Bom Jardim",1
"2020-08-06","Bom Jesus do Itabapoana",3
"2020-08-06","Cabo Frio",22
"2020-08-06","Cachoeiras de Macacu",2
"2020-08-06","Cambuci",1
"2020-08-06","Campos dos Goytacazes",46
"2020-08-06","Cantagalo",0
"2020-08-06","Carapebus",1
"2020-08-06","Cardoso Moreira",7
"2020-08-06","Carmo",1
"2020-08-06","Casimiro de Abreu",8
"2020-08-06","Comendador Levy Gasparian",0
"2020-08-06","Conceição de Macabu",4
"2020-08-06","Cordeiro",1
"2020-08-06","Duas Barras",1
"2020-08-06","Duque de Caxias",41
"2020-08-06","Engenheiro Paulo de Frontin",0
"2020-08-06","Guapimirim",6
"2020-08-06","Iguaba Grande",10
"2020-08-06","Itaboraí",28
"2020-08-06","Itaguaí",5
"2020-08-06","Italva",2
"2020-08-06","Itaocara",2
"2020-08-06","Itaperuna",43
"2020-08-06","Itatiaia",6
"2020-08-06","Japeri",2
"2020-08-06","Laje do Muriaé",5
"2020-08-06","Macaé",77
"2020-08-06","Macuco",0
"2020-08-06","Magé",14
"2020-08-06","Mangaratiba",5
"2020-08-06","Maricá",31
"2020-08-06","Mendes",2
"2020-08-06","Mesquita",6
"2020-08-06","Miguel Pereira",2
"2020-08-06","Miracema",4
"2020-08-06","Natividade",3
"2020-08-06","Nilópolis",5
"2020-08-06","Niterói",0
"2020-08-06","Nova Friburgo",22
"2020-08-06","Nova Iguaçu",45
"2020-08-06","Paracambi",1
"2020-08-06","Paraty",2
"2020-08-06","Paraíba do Sul",8
"2020-08-06","Paty do Alferes",0
"2020-08-06","Petrópolis",71
"2020-08-06","Pinheiral",8
"2020-08-06","Piraí",18
"2020-08-06","Porciúncula",13
"2020-08-06","Porto Real",4
"2020-08-06","Quatis",2
"2020-08-06","Queimados",8
"2020-08-06","Quissamã",4
"2020-08-06","Resende",15
"2020-08-06","Rio Bonito",52
"2020-08-06","Rio Claro",0
"2020-08-06","Rio das Flores",0
"2020-08-06","Rio das Ostras",13
"2020-08-06","Rio de Janeiro",121
"2020-08-06","Santa Maria Madalena",0
"2020-08-06","Santo Antônio de Pádua",11
"2020-08-06","Sapucaia",8
"2020-08-06","Saquarema",58
"2020-08-06","Seropédica",1
"2020-08-06","Silva Jardim",0
"2020-08-06","Sumidouro",0
"2020-08-06","São Fidélis",0
"2020-08-06","São Francisco de Itabapoana",3
"2020-08-06","São Gonçalo",131
"2020-08-06","São José de Ubá",0
"2020-08-06","São José do Vale do Rio Preto",3
"2020-08-06","São João da Barra",15
"2020-08-06","São João de Meriti",19
"2020-08-06","São Pedro da Aldeia",20
"2020-08-06","São Sebastião do Alto",0
"2020-08-06","Tanguá",2
"2020-08-06","Teresópolis",21
"2020-08-06","Trajano de Moraes",1
"2020-08-06","Três Rios",26
"2020-08-06","Valença",12
"2020-08-06","Varre-Sai",2
"2020-08-06","Vassouras",6
"2020-08-06","Volta Redonda",64
"2020-08-07","Angra dos Reis",7
"2020-08-07","Aperibé",0
"2020-08-07","Araruama",11
"2020-08-07","Areal",0
"2020-08-07","Armação dos Búzios",3
"2020-08-07","Arraial do Cabo",1
"2020-08-07","Barra Mansa",36
"2020-08-07","Barra do Piraí",4
"2020-08-07","Belford Roxo",12
"2020-08-07","Bom Jardim",1
"2020-08-07","Bom Jesus do Itabapoana",14
"2020-08-07","Cabo Frio",28
"2020-08-07","Cachoeiras de Macacu",1
"2020-08-07","Cambuci",4
"2020-08-07","Campos dos Goytacazes",15
"2020-08-07","Cantagalo",0
"2020-08-07","Carapebus",3
"2020-08-07","Cardoso Moreira",4
"2020-08-07","Carmo",0
"2020-08-07","Casimiro de Abreu",7
"2020-08-07","Comendador Levy Gasparian",0
"2020-08-07","Conceição de Macabu",4
"2020-08-07","Cordeiro",1
"2020-08-07","Duas Barras",1
"2020-08-07","Duque de Caxias",15
"2020-08-07","Engenheiro Paulo de Frontin",0
"2020-08-07","Guapimirim",27
"2020-08-07","Iguaba Grande",1
"2020-08-07","Itaboraí",20
"2020-08-07","Itaguaí",13
"2020-08-07","Italva",8
"2020-08-07","Itaocara",5
"2020-08-07","Itaperuna",50
"2020-08-07","Itatiaia",16
"2020-08-07","Japeri",4
"2020-08-07","Laje do Muriaé",2
"2020-08-07","Macaé",134
"2020-08-07","Macuco",0
"2020-08-07","Magé",30
"2020-08-07","Mangaratiba",1
"2020-08-07","Maricá",62
"2020-08-07","Mendes",3
"2020-08-07","Mesquita",16
"2020-08-07","Miguel Pereira",1
"2020-08-07","Miracema",2
"2020-08-07","Natividade",4
"2020-08-07","Nilópolis",5
"2020-08-07","Niterói",0
"2020-08-07","Nova Friburgo",36
"2020-08-07","Nova Iguaçu",49
"2020-08-07","Paracambi",1
"2020-08-07","Paraty",6
"2020-08-07","Paraíba do Sul",13
"2020-08-07","Paty do Alferes",1
"2020-08-07","Petrópolis",34
"2020-08-07","Pinheiral",3
"2020-08-07","Piraí",10
"2020-08-07","Porciúncula",10
"2020-08-07","Porto Real",1
"2020-08-07","Quatis",7
"2020-08-07","Queimados",-2
"2020-08-07","Quissamã",3
"2020-08-07","Resende",80
"2020-08-07","Rio Bonito",23
"2020-08-07","Rio Claro",1
"2020-08-07","Rio das Flores",0
"2020-08-07","Rio das Ostras",9
"2020-08-07","Rio de Janeiro",338
"2020-08-07","Santa Maria Madalena",0
"2020-08-07","Santo Antônio de Pádua",16
"2020-08-07","Sapucaia",15
"2020-08-07","Saquarema",14
"2020-08-07","Seropédica",1
"2020-08-07","Silva Jardim",0
"2020-08-07","Sumidouro",1
"2020-08-07","São Fidélis",1
"2020-08-07","São Francisco de Itabapoana",4
"2020-08-07","São Gonçalo",122
"2020-08-07","São José de Ubá",0
"2020-08-07","São José do Vale do Rio Preto",0
"2020-08-07","São João da Barra",2
"2020-08-07","São João de Meriti",25
