"city","city_ibge_code","date","epidemiological_week","estimated_population","estimated_population_2019","last_available_confirmed","last_available_confirmed_per_100k_inhabitants","last_available_date","last_available_death_rate","last_available_deaths","new_confirmed","new_deaths"
"São Gonçalo",3304904,"2020-05-28",22,1091737,1084839,1151,105.42832,"2020-05-28",0.1156,133,125,15
"São José de Ubá",3305133,"2020-05-28",22,7206,7171,12,166.52789,"2020-05-28",0,0,-1,0
"São José do Vale do Rio Preto",3305158,"2020-05-28",22,21916,21795,56,255.52108,"2020-05-28",0,0,3,0
"São João da Barra",3305000,"2020-05-28",22,36423,36102,81,222.38695,"2020-05-28",0.0494,4,5,0
"São João de Meriti",3305109,"2020-05-28",22,472906,472406,687,145.272,"2020-05-28",0.1121,77,2,2
"São Pedro da Aldeia",3305208,"2020-05-28",22,106049,104476,145,136.72925,"2020-05-28",0.0276,4,0,0
"São Sebastião do Alto",3305307,"2020-05-28",22,9387,9357,8,85.22425,"2020-05-28",0,0,0,0
"Tanguá",3305752,"2020-05-28",22,34610,34309,78,225.36839,"2020-05-28",0.1795,14,24,1
"Teresópolis",3305802,"2020-05-28",22,184240,182594,433,235.01954,"2020-05-28",0.0577,25,11,0
"Trajano de Moraes",3305901,"2020-05-28",22,10640,10626,0,NA,"2020-05-28",0,0,0,0
"Três Rios",3306008,"2020-05-28",22,82142,81804,153,186.26281,"2020-05-28",0.0065,1,0,0
"Valença",3306107,"2020-05-28",22,76869,76523,65,84.55945,"2020-05-28",0.0615,4,2,0
"Varre-Sai",3306156,"2020-05-28",22,11106,11000,6,54.02485,"2020-05-28",0,0,0,0
"Vassouras",3306206,"2020-05-28",22,37083,36896,43,115.9561,"2020-05-28",0.1163,5,5,1
"Volta Redonda",3306305,"2020-05-28",22,273988,273012,599,218.62271,"2020-05-28",0.0551,33,4,4
"Angra dos Reis",3300100,"2020-05-29",22,207044,203785,685,330.84755,"2020-05-29",0.0438,30,24,0
"Aperibé",3300159,"2020-05-29",22,11901,11759,10,84.02655,"2020-05-29",0,0,0,0
"Araruama",3300209,"2020-05-29",22,134293,132400,109,81.16581,"2020-05-29",0.2385,26,2,1
"Areal",3300225,"2020-05-29",22,12669,12572,14,110.50596,"2020-05-29",0,0,0,0
"Armação dos Búzios",3300233,"2020-05-29",22,34477,33870,39,113.11889,"2020-05-29",0.0256,1,4,0
"Arraial do Cabo",3300258,"2020-05-29",22,30593,30349,38,124.21142,"2020-05-29",0.1053,4,1,1
"Barra Mansa",3300407,"2020-05-29",22,184833,184412,148,80.07228,"2020-05-29",0.0878,13,15,0
"Barra do Piraí",3300308,"2020-05-29",22,100764,100374,125,124.05224,"2020-05-29",0.12,15,1,0
"Belford Roxo",3300456,"2020-05-29",22,513118,510906,601,117.12705,"2020-05-29",0.1597,96,30,3
"Bom Jardim",3300506,"2020-05-29",22,27616,27446,14,50.69525,"2020-05-29",0.1429,2,1,0
"Bom Jesus do Itabapoana",3300605,"2020-05-29",22,37203,37096,58,155.90141,"2020-05-29",0.0345,2,0,0
"Cabo Frio",3300704,"2020-05-29",22,230378,226525,311,134.99553,"2020-05-29",0.0547,17,11,0
"Cachoeiras de Macacu",3300803,"2020-05-29",22,59303,58937,108,182.11558,"2020-05-29",0.0926,10,6,3
"Cambuci",3300902,"2020-05-29",22,15514,15505,32,206.26531,"2020-05-29",0,0,4,0
"Campos dos Goytacazes",3301009,"2020-05-29",22,511168,507548,662,129.50732,"2020-05-29",0.0393,26,26,7
"Cantagalo",3301108,"2020-05-29",22,20168,20172,7,34.70845,"2020-05-29",0.1429,1,0,0
"Carapebus",3300936,"2020-05-29",22,16586,16301,14,84.40854,"2020-05-29",0.0714,1,0,0
"Cardoso Moreira",3301157,"2020-05-29",22,12821,12823,18,140.39467,"2020-05-29",0,0,0,0
"Carmo",3301207,"2020-05-29",22,19030,18895,21,110.35208,"2020-05-29",0,0,0,0
"Casimiro de Abreu",3301306,"2020-05-29",22,45041,44184,104,230.90073,"2020-05-29",0.0577,6,-1,0
"Comendador Levy Gasparian",3300951,"2020-05-29",22,8576,8561,10,116.60448,"2020-05-29",0,0,7,0
"Conceição de Macabu",3301405,"2020-05-29",22,23398,23228,38,162.40704,"2020-05-29",0,0,24,0
"Cordeiro",3301504,"2020-05-29",22,22041,21926,20,90.73998,"2020-05-29",0,0,1,0
"Duas Barras",3301603,"2020-05-29",22,11528,11492,1,8.67453,"2020-05-29",0,0,0,0
"Duque de Caxias",3301702,"2020-05-29",22,924624,919596,1358,146.87051,"2020-05-29",0.173,235,67,15
"Engenheiro Paulo de Frontin",3301801,"2020-05-29",22,14071,14002,12,85.28179,"2020-05-29",0.1667,2,0,0
"Guapimirim",3301850,"2020-05-29",22,61388,60517,213,346.97335,"2020-05-29",0.0845,18,8,0
"Iguaba Grande",3301876,"2020-05-29",22,28837,28310,68,235.80816,"2020-05-29",0.1765,12,5,0
"Itaboraí",3301900,"2020-05-29",22,242543,240592,1061,437.44821,"2020-05-29",0.0707,75,132,5
"Itaguaí",3302007,"2020-05-29",22,134819,133019,299,221.77883,"2020-05-29",0.1472,44,24,4
"Italva",3302056,"2020-05-29",22,15299,15207,44,287.6005,"2020-05-29",0.0682,3,3,0
"Itaocara",3302106,"2020-05-29",22,23222,23234,42,180.86297,"2020-05-29",0.0714,3,0,0
"Itaperuna",3302205,"2020-05-29",22,103800,103224,100,96.33911,"2020-05-29",0,0,10,0
"Itatiaia",3302254,"2020-05-29",22,32064,31805,6,18.71257,"2020-05-29",0,0,0,0
"Japeri",3302270,"2020-05-29",22,105548,104768,105,99.4808,"2020-05-29",0.0762,8,15,0
"Laje do Muriaé",3302304,"2020-05-29",22,7326,7355,5,68.25007,"2020-05-29",0,0,1,0
"Macaé",3302403,"2020-05-29",22,261501,256672,720,275.33356,"2020-05-29",0.0333,24,38,0
"Macuco",3302452,"2020-05-29",22,5623,5599,4,71.1364,"2020-05-29",0,0,0,0
"Magé",3302502,"2020-05-29",22,246433,245071,599,243.0681,"2020-05-29",0.1486,89,68,7
"Mangaratiba",3302601,"2020-05-29",22,45220,44468,112,247.67802,"2020-05-29",0.0536,6,4,1
"Maricá",3302700,"2020-05-29",22,164504,161207,436,265.03915,"2020-05-29",0.0665,29,56,4
"Mendes",3302809,"2020-05-29",22,18648,18614,19,101.8876,"2020-05-29",0.0526,1,2,0
"Mesquita",3302858,"2020-05-29",22,176569,176103,494,279.77731,"2020-05-29",0.1093,54,53,0
"Miguel Pereira",3302908,"2020-05-29",22,25581,25538,14,54.72812,"2020-05-29",0.0714,1,1,0
"Miracema",3303005,"2020-05-29",22,27154,27174,22,81.01937,"2020-05-29",0,0,0,0
"Natividade",3303104,"2020-05-29",22,15311,15317,16,104.50003,"2020-05-29",0.0625,1,0,0
"Nilópolis",3303203,"2020-05-29",22,162693,162485,284,174.5619,"2020-05-29",0.1268,36,15,2
"Niterói",3303302,"2020-05-29",22,515317,513584,2747,533.06994,"2020-05-29",0.0371,102,454,3
"Nova Friburgo",3303401,"2020-05-29",22,191158,190631,174,91.02418,"2020-05-29",0.1092,19,11,0
"Nova Iguaçu",3303500,"2020-05-29",22,823302,821128,1453,176.48445,"2020-05-29",0.1136,165,73,6
"Paracambi",3303609,"2020-05-29",22,52683,52257,185,351.15692,"2020-05-29",0.0703,13,3,0
"Paraty",3303807,"2020-05-29",22,43680,43165,80,183.15018,"2020-05-29",0.0375,3,7,0
"Paraíba do Sul",3303708,"2020-05-29",22,44518,44285,135,303.24812,"2020-05-29",0.0296,4,2,0
"Paty do Alferes",3303856,"2020-05-29",22,27858,27769,18,64.6134,"2020-05-29",0.2222,4,1,0
"Petrópolis",3303906,"2020-05-29",22,306678,306191,348,113.47407,"2020-05-29",0.1207,42,9,1
"Pinheiral",3303955,"2020-05-29",22,25364,25156,58,228.67056,"2020-05-29",0,0,9,0
"Piraí",3304003,"2020-05-29",22,29545,29277,88,297.85074,"2020-05-29",0.0455,4,2,1
"Porciúncula",3304102,"2020-05-29",22,18960,18847,24,126.58228,"2020-05-29",0,0,1,0
"Porto Real",3304110,"2020-05-29",22,19974,19683,8,40.05207,"2020-05-29",0,0,1,0
"Quatis",3304128,"2020-05-29",22,14435,14302,4,27.71043,"2020-05-29",0,0,0,0
"Queimados",3304144,"2020-05-29",22,151335,150319,961,635.01503,"2020-05-29",0.0146,14,70,0
"Quissamã",3304151,"2020-05-29",22,25126,24700,40,159.19764,"2020-05-29",0,0,1,0
"Resende",3304201,"2020-05-29",22,132312,131341,134,101.27577,"2020-05-29",0.0896,12,2,1
"Rio Bonito",3304300,"2020-05-29",22,60573,60201,120,198.10807,"2020-05-29",0.0917,11,24,1
"Rio Claro",3304409,"2020-05-29",22,18605,18529,49,263.37006,"2020-05-29",0,0,0,0
"Rio das Flores",3304508,"2020-05-29",22,9344,9284,4,42.80822,"2020-05-29",0,0,0,0
"Rio das Ostras",3304524,"2020-05-29",22,155193,150674,279,179.77615,"2020-05-29",0.0573,16,29,-1
"Rio de Janeiro",3304557,"2020-05-29",22,6747815,6718903,27311,404.73842,"2020-05-29",0.1256,3430,1337,137
"Santa Maria Madalena",3304607,"2020-05-29",22,10392,10404,6,57.73672,"2020-05-29",0,0,1,0
"Santo Antônio de Pádua",3304706,"2020-05-29",22,42594,42479,77,180.77664,"2020-05-29",0.013,1,8,0
"Sapucaia",3305406,"2020-05-29",22,18249,18228,35,191.79133,"2020-05-29",0.1143,4,2,0
"Saquarema",3305505,"2020-05-29",22,90583,89170,113,124.74747,"2020-05-29",0.0885,10,1,1
"Seropédica",3305554,"2020-05-29",22,83092,82312,158,190.15068,"2020-05-29",0.038,6,-5,1
"Silva Jardim",3305604,"2020-05-29",22,21774,21774,38,174.52007,"2020-05-29",0.1053,4,2,0
"Sumidouro",3305703,"2020-05-29",22,15667,15623,13,82.97696,"2020-05-29",0,0,0,0
"São Fidélis",3304805,"2020-05-29",22,38710,38669,141,364.24696,"2020-05-29",0,0,-2,0
"São Francisco de Itabapoana",3304755,"2020-05-29",22,42210,42205,52,123.19356,"2020-05-29",0.0962,5,3,0
"São Gonçalo",3304904,"2020-05-29",22,1091737,1084839,1245,114.03845,"2020-05-29",0.1141,142,94,9
"São José de Ubá",3305133,"2020-05-29",22,7206,7171,12,166.52789,"2020-05-29",0,0,0,0
"São José do Vale do Rio Preto",3305158,"2020-05-29",22,21916,21795,59,269.20971,"2020-05-29",0,0,3,0
"São João da Barra",3305000,"2020-05-29",22,36423,36102,85,233.36903,"2020-05-29",0.0471,4,4,0
"São João de Meriti",3305109,"2020-05-29",22,472906,472406,836,176.77932,"2020-05-29",0.0969,81,149,4
"São Pedro da Aldeia",3305208,"2020-05-29",22,106049,104476,156,147.10181,"2020-05-29",0.0256,4,11,0
"São Sebastião do Alto",3305307,"2020-05-29",22,9387,9357,8,85.22425,"2020-05-29",0,0,0,0
"Tanguá",3305752,"2020-05-29",22,34610,34309,80,231.14707,"2020-05-29",0.1875,15,2,1
"Teresópolis",3305802,"2020-05-29",22,184240,182594,452,245.33218,"2020-05-29",0.0575,26,19,1
"Trajano de Moraes",3305901,"2020-05-29",22,10640,10626,0,NA,"2020-05-29",0,0,0,0
"Três Rios",3306008,"2020-05-29",22,82142,81804,168,204.52387,"2020-05-29",0.006,1,15,0
"Valença",3306107,"2020-05-29",22,76869,76523,67,87.16127,"2020-05-29",0.0597,4,2,0
"Varre-Sai",3306156,"2020-05-29",22,11106,11000,6,54.02485,"2020-05-29",0,0,0,0
"Vassouras",3306206,"2020-05-29",22,37083,36896,44,118.65275,"2020-05-29",0.1364,6,1,1
"Volta Redonda",3306305,"2020-05-29",22,273988,273012,655,239.06156,"2020-05-29",0.0534,35,56,2
"Angra dos Reis",3300100,"2020-05-30",22,207044,203785,889,429.37733,"2020-05-30",0.0382,34,204,4
"Aperibé",3300159,"2020-05-30",22,11901,11759,15,126.03983,"2020-05-30",0,0,5,0
"Araruama",3300209,"2020-05-30",22,134293,132400,164,122.12103,"2020-05-30",0.1707,28,55,2
"Areal",3300225,"2020-05-30",22,12669,12572,14,110.50596,"2020-05-30",0,0,0,0
"Armação dos Búzios",3300233,"2020-05-30",22,34477,33870,71,205.93439,"2020-05-30",0.0141,1,32,0
"Arraial do Cabo",3300258,"2020-05-30",22,30593,30349,41,134.01759,"2020-05-30",0.0976,4,3,0
"Barra Mansa",3300407,"2020-05-30",22,184833,184412,179,96.84418,"2020-05-30",0.0726,13,31,0
"Barra do Piraí",3300308,"2020-05-30",22,100764,100374,145,143.9006,"2020-05-30",0.1034,15,20,0
"Belford Roxo",3300456,"2020-05-30",22,513118,510906,695,135.44643,"2020-05-30",0.1396,97,94,1
"Bom Jardim",3300506,"2020-05-30",22,27616,27446,21,76.04287,"2020-05-30",0.0952,2,7,0
"Bom Jesus do Itabapoana",3300605,"2020-05-30",22,37203,37096,61,163.96527,"2020-05-30",0.0328,2,3,0
"Cabo Frio",3300704,"2020-05-30",22,230378,226525,368,159.73747,"2020-05-30",0.0489,18,57,1
"Cachoeiras de Macacu",3300803,"2020-05-30",22,59303,58937,118,198.97813,"2020-05-30",0.1017,12,10,2
"Cambuci",3300902,"2020-05-30",22,15514,15505,32,206.26531,"2020-05-30",0,0,0,0
"Campos dos Goytacazes",3301009,"2020-05-30",22,511168,507548,737,144.1796,"2020-05-30",0.0421,31,75,5
"Cantagalo",3301108,"2020-05-30",22,20168,20172,5,24.79175,"2020-05-30",0.2,1,-2,0
"Carapebus",3300936,"2020-05-30",22,16586,16301,23,138.67117,"2020-05-30",0.0435,1,9,0
"Cardoso Moreira",3301157,"2020-05-30",22,12821,12823,19,148.19437,"2020-05-30",0,0,1,0
"Carmo",3301207,"2020-05-30",22,19030,18895,21,110.35208,"2020-05-30",0,0,0,0
"Casimiro de Abreu",3301306,"2020-05-30",22,45041,44184,240,532.84785,"2020-05-30",0.025,6,136,0
"Comendador Levy Gasparian",3300951,"2020-05-30",22,8576,8561,14,163.24627,"2020-05-30",0,0,4,0
"Conceição de Macabu",3301405,"2020-05-30",22,23398,23228,41,175.22865,"2020-05-30",0.0244,1,3,1
"Cordeiro",3301504,"2020-05-30",22,22041,21926,29,131.57298,"2020-05-30",0,0,9,0
"Duas Barras",3301603,"2020-05-30",22,11528,11492,4,34.69813,"2020-05-30",0,0,3,0
"Duque de Caxias",3301702,"2020-05-30",22,924624,919596,1478,159.84876,"2020-05-30",0.1691,250,120,15
"Engenheiro Paulo de Frontin",3301801,"2020-05-30",22,14071,14002,18,127.92268,"2020-05-30",0.1111,2,6,0
"Guapimirim",3301850,"2020-05-30",22,61388,60517,228,371.40809,"2020-05-30",0.0789,18,15,0
"Iguaba Grande",3301876,"2020-05-30",22,28837,28310,77,267.01807,"2020-05-30",0.1688,13,9,1
"Itaboraí",3301900,"2020-05-30",22,242543,240592,1126,464.24758,"2020-05-30",0.0684,77,65,2
"Itaguaí",3302007,"2020-05-30",22,134819,133019,365,270.73335,"2020-05-30",0.1233,45,66,1
"Italva",3302056,"2020-05-30",22,15299,15207,55,359.50062,"2020-05-30",0.0545,3,11,0
"Itaocara",3302106,"2020-05-30",22,23222,23234,50,215.31307,"2020-05-30",0.06,3,8,0
"Itaperuna",3302205,"2020-05-30",22,103800,103224,167,160.88632,"2020-05-30",0,0,67,0
"Itatiaia",3302254,"2020-05-30",22,32064,31805,9,28.06886,"2020-05-30",0,0,3,0
"Japeri",3302270,"2020-05-30",22,105548,104768,94,89.05901,"2020-05-30",0.0957,9,-11,1
"Laje do Muriaé",3302304,"2020-05-30",22,7326,7355,31,423.15042,"2020-05-30",0,0,26,0
"Macaé",3302403,"2020-05-30",22,261501,256672,768,293.68913,"2020-05-30",0.0352,27,48,3
"Macuco",3302452,"2020-05-30",22,5623,5599,4,71.1364,"2020-05-30",0,0,0,0
"Magé",3302502,"2020-05-30",22,246433,245071,656,266.19811,"2020-05-30",0.1357,89,57,0
"Mangaratiba",3302601,"2020-05-30",22,45220,44468,120,265.36931,"2020-05-30",0.05,6,8,0
"Maricá",3302700,"2020-05-30",22,164504,161207,507,308.19919,"2020-05-30",0.071,36,71,7
"Mendes",3302809,"2020-05-30",22,18648,18614,26,139.42514,"2020-05-30",0.0385,1,7,0
"Mesquita",3302858,"2020-05-30",22,176569,176103,471,266.75124,"2020-05-30",0.1253,59,-23,5
"Miguel Pereira",3302908,"2020-05-30",22,25581,25538,24,93.81963,"2020-05-30",0.0417,1,10,0
"Miracema",3303005,"2020-05-30",22,27154,27174,25,92.06747,"2020-05-30",0,0,3,0
"Natividade",3303104,"2020-05-30",22,15311,15317,18,117.56254,"2020-05-30",0.0556,1,2,0
"Nilópolis",3303203,"2020-05-30",22,162693,162485,308,189.31362,"2020-05-30",0.1201,37,24,1
"Niterói",3303302,"2020-05-30",22,515317,513584,3050,591.86869,"2020-05-30",0.0341,104,303,2
"Nova Friburgo",3303401,"2020-05-30",22,191158,190631,243,127.11997,"2020-05-30",0.0823,20,69,1
"Nova Iguaçu",3303500,"2020-05-30",22,823302,821128,1766,214.50209,"2020-05-30",0.1031,182,313,17
"Paracambi",3303609,"2020-05-30",22,52683,52257,236,447.96234,"2020-05-30",0.0551,13,51,0
"Paraty",3303807,"2020-05-30",22,43680,43165,78,178.57143,"2020-05-30",0.0641,5,-2,2
"Paraíba do Sul",3303708,"2020-05-30",22,44518,44285,139,312.23325,"2020-05-30",0.0288,4,4,0
"Paty do Alferes",3303856,"2020-05-30",22,27858,27769,22,78.97193,"2020-05-30",0.1818,4,4,0
"Petrópolis",3303906,"2020-05-30",22,306678,306191,418,136.29931,"2020-05-30",0.1005,42,70,0
"Pinheiral",3303955,"2020-05-30",22,25364,25156,54,212.90017,"2020-05-30",0,0,-4,0
"Piraí",3304003,"2020-05-30",22,29545,29277,107,362.15942,"2020-05-30",0.0561,6,19,2
"Porciúncula",3304102,"2020-05-30",22,18960,18847,34,179.32489,"2020-05-30",0,0,10,0
"Porto Real",3304110,"2020-05-30",22,19974,19683,10,50.06508,"2020-05-30",0,0,2,0
"Quatis",3304128,"2020-05-30",22,14435,14302,4,27.71043,"2020-05-30",0,0,0,0
"Queimados",3304144,"2020-05-30",22,151335,150319,983,649.55232,"2020-05-30",0.0153,15,22,1
"Quissamã",3304151,"2020-05-30",22,25126,24700,64,254.71623,"2020-05-30",0,0,24,0
"Resende",3304201,"2020-05-30",22,132312,131341,182,137.55366,"2020-05-30",0.0714,13,48,1
"Rio Bonito",3304300,"2020-05-30",22,60573,60201,194,320.27471,"2020-05-30",0.0567,11,74,0
"Rio Claro",3304409,"2020-05-30",22,18605,18529,59,317.11905,"2020-05-30",0,0,10,0
"Rio das Flores",3304508,"2020-05-30",22,9344,9284,6,64.21233,"2020-05-30",0,0,2,0
"Rio das Ostras",3304524,"2020-05-30",22,155193,150674,376,242.27897,"2020-05-30",0.0426,16,97,0
"Rio de Janeiro",3304557,"2020-05-30",22,6747815,6718903,28481,422.07737,"2020-05-30",0.1238,3525,1170,95
"Santa Maria Madalena",3304607,"2020-05-30",22,10392,10404,7,67.35951,"2020-05-30",0,0,1,0
"Santo Antônio de Pádua",3304706,"2020-05-30",22,42594,42479,94,220.68836,"2020-05-30",0.0213,2,17,1
"Sapucaia",3305406,"2020-05-30",22,18249,18228,31,169.87232,"2020-05-30",0.129,4,-4,0
"Saquarema",3305505,"2020-05-30",22,90583,89170,135,149.03459,"2020-05-30",0.0741,10,22,0
"Seropédica",3305554,"2020-05-30",22,83092,82312,177,213.0169,"2020-05-30",0.0395,7,19,1
"Silva Jardim",3305604,"2020-05-30",22,21774,21774,80,367.41067,"2020-05-30",0.05,4,42,0
"Sumidouro",3305703,"2020-05-30",22,15667,15623,17,108.50833,"2020-05-30",0,0,4,0
"São Fidélis",3304805,"2020-05-30",22,38710,38669,140,361.66365,"2020-05-30",0,0,-1,0
"São Francisco de Itabapoana",3304755,"2020-05-30",22,42210,42205,55,130.30088,"2020-05-30",0.0909,5,3,0
"São Gonçalo",3304904,"2020-05-30",22,1091737,1084839,1616,148.021,"2020-05-30",0.0978,158,371,16
"São José de Ubá",3305133,"2020-05-30",22,7206,7171,47,652.23425,"2020-05-30",0,0,35,0
"São José do Vale do Rio Preto",3305158,"2020-05-30",22,21916,21795,69,314.83847,"2020-05-30",0,0,10,0
"São João da Barra",3305000,"2020-05-30",22,36423,36102,96,263.56972,"2020-05-30",0.0417,4,11,0
"São João de Meriti",3305109,"2020-05-30",22,472906,472406,840,177.62515,"2020-05-30",0.1012,85,4,4
"São Pedro da Aldeia",3305208,"2020-05-30",22,106049,104476,148,139.55813,"2020-05-30",0.027,4,-8,0
"São Sebastião do Alto",3305307,"2020-05-30",22,9387,9357,9,95.87728,"2020-05-30",0,0,1,0
"Tanguá",3305752,"2020-05-30",22,34610,34309,105,303.38053,"2020-05-30",0.1524,16,25,1
"Teresópolis",3305802,"2020-05-30",22,184240,182594,524,284.41164,"2020-05-30",0.0534,28,72,2
"Trajano de Moraes",3305901,"2020-05-30",22,10640,10626,0,NA,"2020-05-30",0,0,0,0
"Três Rios",3306008,"2020-05-30",22,82142,81804,326,396.87371,"2020-05-30",0.0031,1,158,0
"Valença",3306107,"2020-05-30",22,76869,76523,75,97.56859,"2020-05-30",0.0667,5,8,1
"Varre-Sai",3306156,"2020-05-30",22,11106,11000,7,63.02899,"2020-05-30",0,0,1,0
"Vassouras",3306206,"2020-05-30",22,37083,36896,54,145.61929,"2020-05-30",0.1111,6,10,0
"Volta Redonda",3306305,"2020-05-30",22,273988,273012,691,252.20083,"2020-05-30",0.0507,35,36,0
"Angra dos Reis",3300100,"2020-05-31",23,207044,203785,891,430.34331,"2020-05-31",0.0382,34,2,0
"Aperibé",3300159,"2020-05-31",23,11901,11759,15,126.03983,"2020-05-31",0,0,0,0
"Araruama",3300209,"2020-05-31",23,134293,132400,164,122.12103,"2020-05-31",0.1707,28,0,0
"Areal",3300225,"2020-05-31",23,12669,12572,14,110.50596,"2020-05-31",0,0,0,0
"Armação dos Búzios",3300233,"2020-05-31",23,34477,33870,71,205.93439,"2020-05-31",0.0141,1,0,0
"Arraial do Cabo",3300258,"2020-05-31",23,30593,30349,41,134.01759,"2020-05-31",0.0976,4,0,0
"Barra Mansa",3300407,"2020-05-31",23,184833,184412,179,96.84418,"2020-05-31",0.0726,13,0,0
"Barra do Piraí",3300308,"2020-05-31",23,100764,100374,147,145.88544,"2020-05-31",0.102,15,2,0
"Belford Roxo",3300456,"2020-05-31",23,513118,510906,711,138.56462,"2020-05-31",0.1421,101,16,4
"Bom Jardim",3300506,"2020-05-31",23,27616,27446,21,76.04287,"2020-05-31",0.0952,2,0,0
"Bom Jesus do Itabapoana",3300605,"2020-05-31",23,37203,37096,61,163.96527,"2020-05-31",0.0328,2,0,0
"Cabo Frio",3300704,"2020-05-31",23,230378,226525,377,163.6441,"2020-05-31",0.0477,18,9,0
"Cachoeiras de Macacu",3300803,"2020-05-31",23,59303,58937,118,198.97813,"2020-05-31",0.1017,12,0,0
"Cambuci",3300902,"2020-05-31",23,15514,15505,32,206.26531,"2020-05-31",0,0,0,0
"Campos dos Goytacazes",3301009,"2020-05-31",23,511168,507548,741,144.96213,"2020-05-31",0.0418,31,4,0
"Cantagalo",3301108,"2020-05-31",23,20168,20172,6,29.7501,"2020-05-31",0.1667,1,1,0
"Carapebus",3300936,"2020-05-31",23,16586,16301,25,150.72953,"2020-05-31",0.04,1,2,0
"Cardoso Moreira",3301157,"2020-05-31",23,12821,12823,19,148.19437,"2020-05-31",0,0,0,0
"Carmo",3301207,"2020-05-31",23,19030,18895,21,110.35208,"2020-05-31",0,0,0,0
"Casimiro de Abreu",3301306,"2020-05-31",23,45041,44184,241,535.06805,"2020-05-31",0.0249,6,1,0
"Comendador Levy Gasparian",3300951,"2020-05-31",23,8576,8561,14,163.24627,"2020-05-31",0,0,0,0
"Conceição de Macabu",3301405,"2020-05-31",23,23398,23228,42,179.50252,"2020-05-31",0.0238,1,1,0
"Cordeiro",3301504,"2020-05-31",23,22041,21926,29,131.57298,"2020-05-31",0,0,0,0
"Duas Barras",3301603,"2020-05-31",23,11528,11492,4,34.69813,"2020-05-31",0,0,0,0
"Duque de Caxias",3301702,"2020-05-31",23,924624,919596,1502,162.44441,"2020-05-31",0.1664,250,24,0
"Engenheiro Paulo de Frontin",3301801,"2020-05-31",23,14071,14002,18,127.92268,"2020-05-31",0.1111,2,0,0
"Guapimirim",3301850,"2020-05-31",23,61388,60517,228,371.40809,"2020-05-31",0.0789,18,0,0
"Iguaba Grande",3301876,"2020-05-31",23,28837,28310,77,267.01807,"2020-05-31",0.1688,13,0,0
"Itaboraí",3301900,"2020-05-31",23,242543,240592,1131,466.30907,"2020-05-31",0.069,78,5,1
"Itaguaí",3302007,"2020-05-31",23,134819,133019,368,272.95856,"2020-05-31",0.1223,45,3,0
"Italva",3302056,"2020-05-31",23,15299,15207,56,366.037,"2020-05-31",0.0536,3,1,0
"Itaocara",3302106,"2020-05-31",23,23222,23234,49,211.0068,"2020-05-31",0.0612,3,-1,0
"Itaperuna",3302205,"2020-05-31",23,103800,103224,167,160.88632,"2020-05-31",0,0,0,0
"Itatiaia",3302254,"2020-05-31",23,32064,31805,9,28.06886,"2020-05-31",0,0,0,0
"Japeri",3302270,"2020-05-31",23,105548,104768,108,102.32311,"2020-05-31",0.0833,9,14,0
"Laje do Muriaé",3302304,"2020-05-31",23,7326,7355,31,423.15042,"2020-05-31",0,0,0,0
"Macaé",3302403,"2020-05-31",23,261501,256672,837,320.07526,"2020-05-31",0.0335,28,69,1
"Macuco",3302452,"2020-05-31",23,5623,5599,4,71.1364,"2020-05-31",0,0,0,0
"Magé",3302502,"2020-05-31",23,246433,245071,655,265.79232,"2020-05-31",0.1359,89,-1,0
"Mangaratiba",3302601,"2020-05-31",23,45220,44468,121,267.58072,"2020-05-31",0.0496,6,1,0
